Accelerometer X (g),Accelerometer Y (g),Accelerometer Z (g),Gyroscope X (rad/s),Gyroscope Y (rad/s),Gyroscope Z (rad/s)
0.8460339,0.02920378,0.5797043,1.451944,2.471373,1.77961
0.8329102,0.05176393,0.5642797,-0.2722467,0.9178943,3.305348
0.8334001,0.04499177,0.5608318,-0.2106684,0.3801516,1.84064
0.8344269,0.02621466,0.5655832,2.190883,0.3801516,1.169315
0.8034437,0.04969601,0.5453117,2.129305,0.49965,1.108286
0.8290695,0.04016001,0.5598326,2.129305,0.3204024,0.009754575
0.8194081,0.05418011,0.5667377,1.759835,0.2009041,-1.760101
0.8406165,0.04302017,0.5530284,1.144053,-2.487809,-1.271865
0.8488592,0.05136553,0.5759438,3.976652,-1.233076,-3.957164
0.8368439,0.03980649,0.5797757,3.36087,-1.292826,-2.675544
0.8262066,0.03973858,0.5700512,1.144053,0.02165651,-1.027747
0.8228271,0.0324543,0.5622237,0.651427,0.6191484,0.6200497
0.8141007,0.03283411,0.546661,-0.3338249,0.2009041,2.511965
0.8136008,0.04297903,0.5496426,-0.2722467,0.3801516,2.328876
0.8227976,0.03190607,0.5515148,0.89774,-0.8745813,1.474463
0.8228135,0.03775907,0.5622559,2.067727,-0.157591,0.9862267
0.8243181,0.02721659,0.5728962,-0.02593367,0.6788976,1.413433
0.8252459,0.03877636,0.5705326,-1.442233,0.8581451,0.7421087
0.821874,0.03781234,0.571016,-0.4569814,1.097142,-0.9056881
0.8281398,0.03587001,0.5680797,-0.02593367,-0.2770894,-1.760101
0.8324831,0.0363645,0.5695392,0.03564457,-0.7550829,-0.8446586
0.8329678,0.03540036,0.569533,0.4666923,-0.9343305,-0.1123045
0.8315614,0.02675773,0.5758076,0.7130053,0.3801516,0.4979907
0.8252333,0.03874937,0.566153,-0.7648726,0.2606533,1.77961
0.8291409,0.02819069,0.5738717,-2.489064,-0.2770894,3.671525
0.8204139,0.03099375,0.5602702,-3.843785,-0.8148321,4.40388
0.8237154,0.04295959,0.5452552,-1.873281,-1.591572,3.06123
0.8252202,0.03678137,0.559815,0.03564457,-2.189063,1.169315
0.8271551,0.04212957,0.5666586,-0.888029,-2.487809,2.206817
0.8261781,0.04210186,0.5622796,-0.2722467,-1.770819,1.535492
0.8262182,0.03248981,0.5675741,0.5898488,-0.8745813,0.1928431
0.8209291,0.02912509,0.5699908,0.3435358,-0.6355845,0.3759317
0.8291234,0.02136419,0.5616649,0.7130053,-0.6355845,0.6810792
0.8296171,0.02235905,0.5665367,1.513522,-0.09784186,-0.2343635
0.8248157,0.01852143,0.57041,0.7745835,0.0814057,0.1318136
0.8213778,0.03341773,0.5622306,-0.1490902,-0.2770894,-0.417452
0.8228494,0.02813803,0.5660904,-1.011186,0.02165651,0.1318136
0.8222826,0.04250325,0.5496331,-0.2722467,1.097142,0.1928431
0.8270955,0.04782062,0.5511215,0.651427,0.2009041,0.1318136
0.8295328,0.03769513,0.5510582,1.636679,-0.5160862,0.3149022
0.8208693,0.03820989,0.5573939,2.498774,-0.7550829,0.3759317
0.8150876,0.03288281,0.5544463,1.821414,-1.173327,0.7421087
0.8194199,0.02995955,0.5490725,2.129305,-1.113578,0.9862267
0.8242868,0.02957387,0.5641516,1.636679,-0.2173402,0.4369612
0.832525,0.02384695,0.5728695,1.575101,1.634884,-0.3564225
0.8382711,0.03540131,0.5690423,1.267209,1.814132,-0.417452
0.8291237,0.03106321,0.5704828,1.144053,1.276389,-1.454954
0.8358715,0.04124352,0.5783253,0.4666923,1.276389,-0.417452
0.8368335,0.04220874,0.5783304,0.5282705,1.93363,-1.638042
0.8411699,0.04753775,0.5817658,0.3435358,2.172627,-0.8446586
0.8358964,0.036448,0.5826757,0.5282705,2.889617,-0.9056881
0.8296383,0.02773879,0.5787347,-0.3338249,3.248113,0.6810792
0.8238384,0.02625173,0.5728908,-1.503812,3.248113,0.8641677
0.8218952,0.02573505,0.5675364,-1.934859,2.650621,0.9862267
0.8121675,0.04155219,0.5530413,-1.56539,0.7983959,1.718581
0.8180012,0.02613944,0.5553764,-0.08751191,-0.8745813,1.108286
0.8194899,0.01798723,0.562625,0.8361618,-1.292826,0.9862267
0.8257248,0.03295071,0.564171,0.2203793,-1.292826,1.108286
0.8253002,0.01658678,0.5694247,0.5282705,-0.6355845,0.9251972
0.8335165,0.02099614,0.5796641,-0.02593367,0.5593992,0.3759317
0.8306143,0.02436975,0.5796868,-0.2722467,0.7983959,-0.05127494
0.8291737,0.02195741,0.5796732,-1.257499,1.575135,0.8641677
0.8242862,0.03199713,0.5661127,-1.996438,1.754383,1.901669
0.8295465,0.04548314,0.5627842,-0.5185596,1.156891,1.962699
0.8324515,0.03775127,0.5598153,0.651427,-0.2770894,1.230345
0.831484,0.04162356,0.5622727,0.9593183,-1.412324,0.8031382
0.820413,0.03681077,0.5651717,1.698257,-1.292826,-0.9056881
0.8218393,0.04258687,0.5632591,1.575101,-1.71107,-1.149806
0.8257472,0.0329987,0.5719571,1.144053,-1.292826,-2.248337
0.8286933,0.02778006,0.5855483,0.2203793,-1.292826,-0.9667177
0.8252961,0.02579155,0.5762931,-0.7032943,-0.8148321,-0.4784815
0.819988,0.02820485,0.5772851,-1.442233,-0.03809267,0.2538726
0.8267198,0.02768265,0.5699776,-2.427485,-0.157591,0.1318136
0.8194535,0.03051678,0.5612413,-1.811703,0.02165651,0.8031382
0.8160895,0.028115,0.5631757,-2.119594,-0.09784186,1.413433
0.821384,0.02664221,0.5582966,-1.626968,0.1411549,1.413433
0.8189552,0.03242143,0.5573602,-0.5185596,1.276389,0.9251972
0.8175068,0.03629636,0.5603046,-0.1490902,0.9178943,0.7421087
0.8286365,0.03299186,0.5704949,-0.888029,2.172627,0.1928431
0.8305666,0.0320258,0.570001,-0.3338249,4.084601,-0.7225996
0.8334694,0.03495745,0.575856,-1.442233,4.562595,-0.1123045
0.8320006,0.03587889,0.56905,-1.626968,3.785855,0.2538726
0.8208773,0.04162165,0.563254,-1.750125,2.471373,0.2538726
0.8209046,0.03101211,0.5631896,-0.5801378,0.7386467,-0.9667177
0.821845,0.04308412,0.5656952,-1.072764,-1.292826,-0.7225996
0.828142,0.02520649,0.5592559,-0.1490902,-2.487809,-0.6615701
0.8276467,0.03681616,0.5651662,1.144053,-2.607308,-0.9667177
0.8218663,0.03100683,0.5622156,1.759835,-2.906054,-1.454954
0.8252704,0.02379656,0.5655755,1.144053,-2.189063,-1.027747
0.8301243,0.0262924,0.5787256,-0.2722467,-0.9343305,0.009754575
0.830586,0.02721827,0.5724048,-1.011186,1.097142,0.9251972
0.8315704,0.02435247,0.5767663,-0.7648726,2.590872,0.9251972
0.8315512,0.02964525,0.5748519,-1.072764,3.307862,0.5590202
0.8300877,0.02960818,0.5690134,-0.8264508,3.068865,-0.417452
0.8262213,0.03346631,0.5695264,-0.5801378,1.873881,-1.699072
0.8194326,0.03483605,0.5578612,0.09722282,0.7386467,-2.431426
0.8237669,0.03385679,0.5549322,0.158801,-0.456337,-1.088777
0.8267301,0.02528039,0.5714228,-0.4569814,-0.6355845,-0.05127494
0.8247764,0.02619547,0.5636441,-0.3338249,-0.5758353,0.1928431
0.8228366,0.03199005,0.5651405,0.03564457,-0.456337,-0.05127494
0.8286247,0.03539112,0.568563,-0.02593367,-0.456337,-0.2343635
0.8242969,0.03492963,0.5724564,-0.5801378,-1.053829,-0.1123045
0.8301086,0.03401743,0.5802323,-1.011186,-0.456337,-1.088777
0.8310449,0.03250241,0.5690302,-1.811703,-0.3965878,-0.6615701
0.8252413,0.03294735,0.5636846,-1.688546,-0.8745813,0.4369612
0.8223343,0.0300067,0.5563698,-1.626968,-0.7550829,0.6810792
0.8189449,0.03530895,0.5564045,-0.3954031,-1.173327,0.5590202
0.8170252,0.03823701,0.5622633,-0.02593367,-1.531822,0.9862267
0.8276232,0.04597895,0.5652218,0.2203793,-0.7550829,0.009754575
0.8382834,0.03882206,0.5763623,1.020896,0.02165651,-1.149806
0.8382863,0.03931331,0.5778251,1.082475,0.7386467,-0.2343635
0.8397631,0.04180363,0.5904911,1.328788,1.694634,-0.417452
0.8306069,0.02726326,0.5797043,0.9593183,2.112878,-0.6005406
0.8310785,0.03305963,0.581199,-0.02593367,2.232376,-0.2343635
0.8175538,0.03057832,0.571462,-0.3954031,1.93363,-0.3564225
0.8117352,0.03196078,0.5617426,-0.1490902,1.21664,0.2538726
0.8136725,0.02325169,0.5568221,0.4666923,0.7386467,-0.3564225
0.8122007,0.03628941,0.559822,-0.4569814,0.3801516,0.07078408
0.8204299,0.02423923,0.5597426,0.2819575,0.2009041,-0.4784815
0.8252789,0.02866407,0.5729043,1.205631,-0.5160862,-0.295393
0.8310905,0.02726662,0.5801906,0.89774,-0.8745813,0.2538726
0.8382882,0.03640781,0.5758611,0.5898488,-1.770819,1.291374
0.8407218,0.03257858,0.5802155,0.2203793,-2.009816,0.8031382
0.8392716,0.03014525,0.5767955,-0.3954031,-0.456337,1.230345
0.8416735,0.02721755,0.5709365,-0.7032943,0.5593992,1.84064
0.8310049,0.0425997,0.5642255,0.09722282,0.9776434,1.413433
0.8276751,0.02523912,0.5646092,-0.1490902,1.336138,0.4979907
0.8223495,0.0339187,0.5651526,0.2203793,1.276389,0.7421087
0.820938,0.01799131,0.5631105,0.4666923,1.156891,-0.173334
0.8122089,0.03145789,0.5583329,0.2819575,0.7983959,-0.173334
0.8170388,0.03293224,0.562231,1.205631,0.1411549,-1.393924
0.8276533,0.03537541,0.5661306,1.513522,-0.7550829,-2.309367
0.8257685,0.02140666,0.5689669,2.252461,-1.113578,-2.309367
0.8282116,0.02050694,0.5791786,0.89774,0.02165651,-0.7225996
0.8262186,0.03830982,0.5729621,0.4666923,0.4399008,0.6200497
0.8305474,0.03295431,0.5641673,0.4666923,0.2606533,0.2538726
0.8271739,0.04023055,0.5715132,0.4666923,-0.03809267,0.1318136
0.8247475,0.03631676,0.5627322,0.2819575,-0.6953337,0.07078408
0.8223079,0.047892,0.563291,0.4666923,-0.9343305,-0.5395111
0.8295638,0.04746013,0.570582,0.5898488,-0.9940796,-1.760101
0.8257114,0.04310499,0.5686121,1.451944,-0.8148321,-2.431426
0.8232988,0.04310019,0.5681273,1.882992,-1.113578,-2.919662
0.8272163,0.02431924,0.5719032,2.006148,-0.5758353,-2.736573
0.8325813,0.01232989,0.5820452,1.451944,2.292126,-2.126278
0.8349774,0.00890494,0.5737501,-1.257499,6.056324,0.009754575
0.8238365,0.02915724,0.5748549,-2.673798,6.713565,1.413433
0.8194332,0.03677706,0.5598194,-2.304329,5.518582,0.3759317
0.8223563,0.03344844,0.5670962,-1.503812,4.502846,-0.5395111
0.8281321,0.02906451,0.5592793,-1.319077,3.248113,-0.6005406
0.8309625,0.0497825,0.5559967,-0.2722467,0.6191484,-0.1123045
0.8339139,0.0431201,0.5700658,0.7130053,-2.069565,-0.8446586
0.8363702,0.03594511,0.579266,0.651427,-2.42806,-1.332895
0.8324893,0.0383175,0.573444,0.8361618,-2.069565,-1.454954
0.8281679,0.03641525,0.5783018,0.89774,-1.890318,-2.065249
0.8262916,0.01810024,0.5801386,0.651427,-1.950067,-1.94319
0.8204787,0.01997994,0.5728553,-1.011186,-1.770819,-0.2343635
0.8175977,0.02000477,0.5772372,-0.6417161,-1.770819,1.047256
0.8142079,0.02385127,0.5758033,-1.873281,-2.248812,0.8641677
0.8194847,0.03203851,0.5734159,-1.380655,-2.248812,0.4369612
0.8276908,0.02624261,0.5709413,-1.811703,-2.965803,0.5590202
0.8368587,0.03401946,0.5797405,-1.873281,-2.069565,1.657551
0.8276812,0.03107113,0.5719439,-1.442233,-1.113578,1.962699
0.8242714,0.04263366,0.5705568,-1.19592,-0.456337,1.77961
0.8184792,0.03922359,0.5656744,-0.9496073,-0.2770894,2.145788
0.82284,0.03393705,0.568072,-1.873281,-0.3965878,2.511965
0.8160605,0.03775104,0.5617744,-0.6417161,0.3204024,2.023729
0.815093,0.04113808,0.5637422,0.03564457,0.0814057,0.9862267
0.8131816,0.03535561,0.5646817,0.03564457,-0.2173402,0.07078408
0.8204716,0.01947969,0.5699326,-0.5801378,0.2009041,0.7421087
0.8155817,0.0484262,0.5725451,-1.19592,0.8581451,0.5590202
0.8228235,0.04311483,0.5705608,-1.503812,0.3801516,-0.295393
0.8247402,0.04842403,0.5710782,-1.257499,-0.2173402,-0.173334
0.8349441,0.03065426,0.5816681,-0.2106684,0.6788976,-0.9667177
0.8271474,0.05326635,0.5740255,0.03564457,1.515386,-0.9056881
0.8291252,0.03591572,0.5753785,0.405114,1.814132,-1.699072
0.8175614,0.03253432,0.5758535,0.5282705,1.694634,-0.9056881
0.8156289,0.02622162,0.5690039,0.8361618,1.455637,-0.3564225
0.8098182,0.02616632,0.5607356,0.2203793,0.49965,0.07078408
0.8103268,0.02137415,0.5655723,0.03564457,-0.3368386,0.7421087
0.820983,0.01905778,0.5796619,-0.3954031,0.1411549,1.230345
0.8267433,0.02724838,0.5777608,-1.503812,0.7983959,1.901669
0.8306046,0.02871301,0.5801997,-1.811703,1.575135,2.023729
0.8344569,0.03258291,0.5816802,-2.735376,2.71037,2.328876
0.829127,0.0281607,0.5690054,-2.489064,2.770119,1.901669
0.8266897,0.03828619,0.5690687,-2.058016,1.634884,2.084758
0.828649,0.03301885,0.5748746,-1.873281,0.7983959,2.389906
0.8319849,0.04360392,0.5705568,-2.304329,1.156891,2.145788
0.8290784,0.03775475,0.5607911,-1.134342,0.6788976,1.352404
0.8315086,0.03585754,0.565644,-0.7648726,-0.157591,0.6810792
0.8262298,0.0296053,0.5690163,0.09722282,-1.950067,0.3759317
0.821337,0.04108877,0.554978,1.144053,-3.563295,0.07078408
0.8170395,0.03099423,0.5607594,1.882992,-4.937526,-0.9667177
0.8107792,0.03682756,0.5690721,2.067727,-4.519281,-1.210836
0.8218896,0.03445157,0.5734287,1.94457,-3.92179,-1.515983
0.8339816,0.03259754,0.5841137,0.5282705,-3.802291,-0.9056881
0.8286526,0.0354511,0.5782956,0.4666923,-3.025552,-1.454954
0.8223721,0.03493718,0.5739179,1.144053,-2.726806,-2.187308
0.8224086,0.02677189,0.5792211,1.144053,-0.8745813,-2.126278
0.82096,0.02143305,0.573837,0.09722282,0.7386467,-0.4784815
0.8340008,0.02730476,0.586028,-0.4569814,1.634884,0.3149022
0.8358998,0.03403074,0.5816879,-0.6417161,3.42736,1.108286
0.8359533,0.02687194,0.5938097,-2.24275,4.084601,2.572994
0.8412041,0.04130746,0.5880539,-2.673798,5.578331,2.939171
0.8334652,0.02185568,0.5626377,0.5282705,8.087796,3.549467
0.8256692,0.05950155,0.5687116,5.823999,10.29852,2.328876
0.8272294,0.04810853,0.5978383,4.099808,11.135,0.009754575
0.8301098,0.03741418,0.5836593,0.7745835,9.28278,0.5590202
0.8227993,0.03724383,0.5569,0.5282705,6.116074,1.169315
0.8112306,0.04064095,0.5617957,2.621931,4.2041,-0.2343635
0.8054586,0.02660634,0.5544156,4.03823,2.411624,-1.027747
0.8035519,0.0305319,0.5656331,2.929822,1.99338,-1.577013
0.8079311,0.0218906,0.5714167,1.020896,1.93363,-1.210836
0.8277253,0.02534709,0.5821279,-0.7032943,1.694634,0.3759317
0.8277036,0.03160436,0.5802195,-2.673798,2.053129,1.596522
0.827197,0.03834053,0.5778278,-3.351159,1.515386,1.474463
0.8262187,0.04267408,0.5768816,-3.782207,0.49965,1.169315
0.8204054,0.03921902,0.5646996,-2.920111,-1.531822,0.5590202
0.8185189,0.03252004,0.5734196,-1.811703,-3.384047,-0.295393
0.8219371,0.02146076,0.5782158,-1.811703,-4.340034,-0.7836291
0.820991,0.01374102,0.5776832,-1.688546,-3.085301,0.07078408
0.8165914,0.0286426,0.5704777,-0.3338249,-3.085301,-0.5395111
0.8165789,0.02861561,0.5660981,1.020896,-4.220535,-0.2343635
0.8142288,0.01516774,0.575264,0.7130053,-4.340034,1.047256
0.8161552,0.01564843,0.5747787,-1.011186,-2.42806,1.474463
0.8127426,0.02671971,0.5719289,-1.503812,-1.591572,2.023729
0.8219257,0.02531578,0.5777528,-2.181172,-1.233076,0.9251972
0.8146432,0.02520541,0.560726,-1.996438,-1.770819,0.4369612
0.8141598,0.03005156,0.5646488,-1.688546,-2.42806,0.5590202
0.8199978,0.01561832,0.5694229,-1.503812,-2.129314,1.352404
0.8199543,0.02764762,0.5651164,-1.934859,-1.830568,2.878142
0.8165562,0.03584038,0.5646821,-1.011186,-1.770819,2.084758
0.8223482,0.0387652,0.5690749,0.5898488,-2.667057,0.3759317
0.8325385,0.03114971,0.584106,1.328788,-3.204799,-1.271865
0.8363932,0.02969083,0.5816611,1.082475,-2.248812,-2.553485
0.8310526,0.04367218,0.5817501,1.513522,-2.069565,-3.16378
0.8392162,0.05330234,0.5783959,3.176135,-2.786555,-4.262311
0.8517703,0.04558666,0.5768796,5.885578,-3.623044,-6.520403
0.8479965,0.02976245,0.5918716,7.54819,-3.563295,-7.252757
0.820796,0.06181325,0.5531577,7.17872,-4.758278,-5.482901
0.8112211,0.02849768,0.5476101,7.301877,-6.550754,-3.407898
0.8001916,0.01359059,0.5558006,6.316625,-9.418715,-2.248337
0.7928954,0.02751351,0.546645,5.45453,-10.55395,-1.577013
0.8011574,0.01795856,0.5602059,2.868244,-10.6137,-1.760101
0.8146854,0.02626589,0.5763041,0.09722282,-9.478465,-0.4784815
0.8267286,0.0291564,0.574366,-1.811703,-7.148246,0.4979907
0.8281574,0.02960374,0.5685282,-1.688546,-4.160786,0.2538726
0.8373291,0.03641908,0.5778083,-0.3954031,-0.5160862,-0.7836291
0.8412174,0.01757515,0.5713649,0.03564457,1.634884,-0.417452
0.8305838,0.02478902,0.5694704,-1.072764,3.188363,0.9251972
0.8262316,0.02233553,0.5631328,-2.550642,4.502846,1.474463
0.8266923,0.02471416,0.5577942,-2.981689,5.63808,2.634024
0.831943,0.04302869,0.5554683,-2.550642,5.040588,1.77961
0.8261462,0.04736764,0.5559857,-1.56539,3.42736,1.596522
0.8329369,0.03921338,0.5622569,-0.7032943,1.694634,0.5590202
0.8286061,0.03389638,0.5607681,-0.1490902,-0.2173402,0.9251972
0.8276048,0.0406052,0.553997,0.5282705,-1.71107,-0.2343635
0.8330216,0.02096879,0.5752847,1.575101,-2.009816,-0.6005406
0.8358894,0.03206874,0.5763231,0.7745835,-1.173327,-0.173334
0.8387916,0.02869514,0.5763004,0.651427,-0.5758353,0.2538726
0.840703,0.03011334,0.5714414,-0.1490902,0.1411549,0.8641677
0.8387783,0.03060615,0.5733924,-0.5185596,0.7386467,0.3759317
0.8440626,0.03638513,0.5714769,-0.7648726,0.6191484,0.8641677
0.8436233,0.03114299,0.5816644,-0.5185596,0.7386467,0.7421087
0.8426501,0.03015377,0.5777662,-0.8264508,1.515386,0.009754575
0.8388088,0.02145836,0.5757699,-1.873281,1.873881,1.047256
0.8325148,0.0223702,0.5679944,-2.119594,1.93363,1.84064
0.827616,0.04111444,0.5583797,-2.365907,1.634884,2.511965
0.8300626,0.02955419,0.5602541,-1.688546,0.9178943,2.267847
0.832988,0.03350434,0.5748742,-1.134342,0.6788976,1.84064
0.838766,0.0271854,0.5660724,-0.6417161,0.7386467,2.389906
0.8324947,0.02911573,0.5670621,-0.8264508,0.9178943,2.695053
0.8252206,0.04260139,0.5652031,-0.2106684,0.5593992,1.962699
0.82861,0.03729914,0.5651683,-0.888029,0.02165651,2.389906
0.8315041,0.03487804,0.5632049,-0.3338249,-0.9343305,1.291374
0.8276701,0.02280387,0.5607015,0.4666923,-1.651321,0.4369612
0.8204369,0.02425422,0.5621758,-0.02593367,-2.667057,1.657551
0.8238027,0.0237505,0.5582772,0.2203793,-2.607308,2.328876
0.8267195,0.02671215,0.5689984,0.03564457,-1.472073,1.77961
0.8300978,0.02187116,0.5655602,0.3435358,-0.9940796,1.84064
0.8208948,0.02662686,0.5558638,-0.3954031,-0.6355845,1.77961
0.8126923,0.02661174,0.5544101,-0.1490902,-0.5758353,1.291374
0.8218644,0.02954808,0.5602604,-0.4569814,-0.5758353,0.2538726
0.8242301,0.03963518,0.5535071,-0.2722467,-0.9940796,-0.8446586
0.8334965,0.0194984,0.5713825,-0.02593367,-2.129314,-1.149806
0.8310748,0.02141361,0.5694495,-1.257499,-1.472073,1.047256
0.8334289,0.03050622,0.5578242,-1.257499,-1.233076,1.718581
0.8334029,0.03626925,0.5539662,-1.257499,-1.71107,1.901669
0.8286047,0.02952912,0.556362,0.09722282,-3.14505,1.535492
0.8242822,0.02374486,0.5573035,0.8361618,-3.623044,1.108286
0.8310384,0.02085039,0.5563075,0.9593183,-3.384047,0.9251972
0.8204352,0.01891647,0.5567905,0.5282705,-2.846304,0.6200497
0.8165413,0.02853463,0.552959,0.03564457,-2.248812,0.8641677
0.8208553,0.0381799,0.5525276,0.09722282,-1.472073,-0.4784815
0.8368076,0.03099999,0.5592844,0.5282705,-1.113578,-1.577013
0.841692,0.02386278,0.5743224,0.03564457,-0.6953337,-1.027747
0.8368177,0.03635575,0.5675894,-0.02593367,-0.157591,-0.5395111
0.8406702,0.03683187,0.5661295,0.5282705,-0.157591,-0.7836291
0.8353993,0.02477762,0.5670336,1.144053,0.02165651,-0.7836291
0.8397292,0.03154738,0.5695044,1.328788,1.037393,-0.6615701
0.8324808,0.03393525,0.5666047,1.144053,1.873881,0.2538726
0.8232997,0.02855466,0.555387,1.328788,3.068865,-0.1123045
0.8184835,0.02662506,0.5558656,0.5898488,3.367611,0.8031382
0.8223975,0.01414037,0.5640593,-0.5185596,4.144351,1.962699
0.8252946,0.01657478,0.5674782,-1.56539,4.861341,2.145788
0.8247911,0.02428745,0.5670387,-1.750125,5.279585,3.06123
0.8276436,0.0314754,0.5592943,-2.304329,5.219836,2.939171
0.8170298,0.02660898,0.5534336,-2.304329,4.980839,2.389906
0.8146099,0.02561868,0.5495365,-1.934859,5.040588,1.047256
0.8184747,0.02515131,0.5514771,-1.934859,5.996575,-0.6615701
0.8108274,0.01317023,0.5645489,-2.365907,7.669552,-0.2343635
0.8166094,0.02383208,0.572395,-3.65905,11.7325,0.1318136
0.8316616,0.01727465,0.6020272,-4.336411,18.72315,-0.9056881
0.8510925,-0.008108351,0.6281354,-5.937445,27.56603,1.474463
0.8486495,0.005884151,0.6296821,-9.816875,37.90264,6.051677
0.8385357,0.008329841,0.6365173,-14.43524,46.44677,8.736975
0.8578398,-0.003748051,0.6305898,-18.8073,55.2299,9.591389
0.8370301,0.02081032,0.6273485,-21.57832,62.69855,11.54433
0.9133464,-0.01524173,0.6368034,-24.04145,67.77724,11.54433
0.8062264,0.02140151,0.6487868,-25.21144,78.89059,13.25316
0.820724,0.006929756,0.6462548,-25.82722,87.01647,12.39875
0.7980164,0.006337621,0.6311836,-24.04145,95.08262,13.31419
0.7643516,-0.01336991,0.6456882,-29.64507,100.9978,15.51125
0.7435302,-0.01211258,0.6174882,-32.29293,108.1677,18.56273
0.7053665,-0.01422297,0.5926872,-27.92088,118.6238,19.05096
0.6812817,-0.005937707,0.6097875,-18.49941,129.0799,13.19213
0.645558,0.008017972,0.6094131,-10.12477,134.7561,9.957565
0.650654,-0.008847639,0.6891116,-4.767459,142.5235,6.539913
0.6611544,-0.02258485,0.8062946,-5.814289,151.5456,5.258293
0.6759337,-0.06312159,0.8780562,-20.34675,165.6464,10.26271
0.6677265,-0.07381522,0.8653456,-31.06137,172.9358,14.90096
0.5073209,0.01991463,0.6786909,-31.43084,169.1119,13.49728
0.2741055,0.0787639,0.6315387,-21.20885,178.9705,25.09288
0.3835303,-0.02932254,0.6857861,-13.6963,163.1369,21.55317
0.4697105,-0.09974378,0.9076757,-8.954779,147.8411,21.43111
0.467559,-0.11131,0.9874122,-12.28,149.1556,24.54362
0.4262305,-0.1551569,0.9983698,-21.70148,146.5267,30.58554
0.4159106,-0.1167852,0.9660075,-22.80988,138.7593,30.64657
0.3495301,-0.078228,0.8923269,-17.63731,126.7497,26.67965
0.3029119,-0.04016226,0.8147353,-6.245337,110.7369,21.98038
0.2569155,-0.00131099,0.7862961,12.35129,95.38136,11.36124
0.2828873,-0.05374579,0.8823078,26.82218,86.17999,-0.6615701
0.301203,-0.09732886,1.007089,26.45271,90.42218,-0.417452
0.3135462,-0.1456794,1.063234,11.98182,100.7588,6.417854
0.2810641,-0.1412229,1.007812,1.144053,112.7086,14.10757
0.2465621,-0.09429067,0.9589747,-2.920111,118.803,16.79287
0.2115375,-0.04696054,0.8965155,0.158801,116.1143,15.57228
0.1719469,-0.04757427,0.8799973,7.425034,106.3752,11.60536
0.1792295,-0.0474639,0.8970239,15.7381,93.52914,6.417854
0.1556255,-0.04403079,0.9092283,23.74327,84.92525,2.572994
0.1582285,-0.05913415,0.9621756,24.29747,78.71134,0.009754575
0.1613195,-0.09071168,1.002371,24.29747,79.72707,-1.027747
0.1778259,-0.0827045,1.047662,18.81701,84.26801,2.084758
0.14697,-0.1142299,1.02219,11.92025,90.42218,2.572994
0.1159107,-0.05842263,1.004548,12.35129,91.55741,2.267847
0.08685376,-0.04318911,0.9759524,11.98182,87.13597,-1.271865
